PCP,TMPMX,TMPMN,SOLAR,RH,WIND,DewTmp,
46.977,24.913,18.331,4.945,0.94,2.865,,
4.408,26.447,15.018,20.847,0.809,1.79,,
0,25.066,12.899,26.359,0.621,3.147,,
0,27.39,10.419,27.57,0.612,1.799,,
0,26.422,15.577,25.434,0.515,3.801,,
6.697,27.072,16.481,7.076,0.768,3.895,,
0.573,28.161,19.465,16.523,0.805,3.57,,
12.003,26.764,11.423,7.028,0.882,5.247,,
1.665,22.821,6.123,25.304,0.705,3.458,,
0,25.089,10.128,28.318,0.586,2.644,,
0,28.349,14.678,28.458,0.504,4.041,,
0,27.853,14.899,28.499,0.542,4.401,,
0,27.986,16.303,27.848,0.66,3.942,,
0.058,28.726,18.104,23.574,0.741,3.113,,
0,28.507,17.465,19.573,0.701,3.076,,
0.007,29.826,17.589,26.62,0.659,3.955,,
1.195,28.895,18.285,19.909,0.749,4.063,,
20.249,25.183,19.968,23.552,0.908,3.998,,
5.407,26.66,20.239,6.899,0.917,4.318,,
5.411,27.314,21.387,8.146,0.842,4.451,,
0.8,25.017,13.229,19.453,0.764,3.276,,
0,28.723,8.422,29.015,0.681,2.053,,
0,29.124,14.948,25.809,0.733,2.317,,
0.319,30.968,19.691,21.237,0.7,3.416,,
0.103,33.112,21.682,25.638,0.647,4.55,,
0.007,32.418,21.29,28.441,0.641,4.73,,
0,32.952,21.727,28.669,0.593,4.326,,
0,32.284,20.959,28.964,0.587,4.826,,
0.1,32.476,22.706,25.54,0.587,5.804,,
0.1,30.539,22.208,13.248,0.651,6.146,,
0.498,32.819,22.022,14.702,0.685,4.916,,
0.014,31.507,22.539,13.243,0.605,5.151,,
0,32.508,22.138,23.824,0.561,5.503,,
0.172,33.857,23.559,26.737,0.584,5.662,,
6.341,34.194,20.395,28.075,0.641,2.861,,
0,34.962,22.419,28.725,0.594,4.508,,
0.285,35.451,24.96,15.132,0.636,6.538,,
0.299,34.705,20.333,23.719,0.592,2.593,,
0.285,36.114,18.85,28.956,0.558,2.909,,
2.678,34.985,22.189,27.816,0.643,3.106,,
90.167,30.829,18.665,23.556,0.73,2.516,,
0,34.749,17.029,28.808,0.504,1.647,,
3.076,33.341,19.674,22.031,0.604,2.457,,
0,34.195,21.327,27.365,0.63,3.606,,
0,34.788,21.811,29.147,0.553,5.052,,
18.519,30.839,22.644,7.717,0.833,4.105,,
21.7,28.787,21.465,17.23,0.864,4.926,,
19.803,30.891,22.146,22.911,0.803,4.497,,
0.532,32.672,23.544,24.78,0.687,4.728,,
0,34.609,23.664,28.563,0.664,4.656,,
0.213,36.422,24.234,28.661,0.587,4.112,,
0.014,35.183,20.988,28.957,0.596,2.632,,
1.96,33.115,22.093,8.814,0.694,2.097,,
4.202,35.525,18.799,23.473,0.757,1.071,,
0,37.871,20.119,28.87,0.568,2.008,,
0,37.45,23.773,28.335,0.567,2.152,,
0.316,38.11,21.446,27.833,0.562,1.254,,
6.619,37.404,20.917,23.412,0.73,1.551,,
0,36.541,23.342,28.523,0.567,3.276,,
0.12,35.448,24.063,20.482,0.593,2.419,,
0.742,34.962,19.077,24.796,0.645,1.82,,
0,37.839,20.323,26.823,0.577,1.312,,
1.219,33.576,21.013,23.682,0.693,2.068,,
3.272,29.801,20.025,12.729,0.747,1.518,,
14.389,26.855,20.251,13.157,0.927,1.938,,
10.186,29.242,20.444,18.469,0.878,1.056,,
0.055,32.299,20.295,21.817,0.726,1.422,,
36.008,25.902,22.174,6.158,0.935,2.588,,
7.863,31.425,22.096,19.662,0.876,3.446,,
0.457,34.755,22.867,28.736,0.659,3.904,,
7.029,36.224,23.633,27.477,0.64,3.755,,
0.055,36.302,23.729,26.601,0.632,3.938,,
0,34.504,24.006,24.035,0.548,3.957,,
0,35.379,23.426,28.285,0.569,3.552,,
0.00E+00,36.391,23.73,28.529,0.537,3.224,,
0,36.448,24.816,28.242,0.517,3.79,,
0,35.306,23.622,24.036,0.509,3.196,,
4.297,35.182,22.778,22.381,0.632,2.533,,
0,36.139,22.359,27.132,0.487,2.705,,
0,35.155,24.494,21.106,0.559,3.581,,
0,39.138,23.724,28.554,0.398,2.765,,
0,42.229,22.473,28.964,0.341,2.127,,
0,40.631,23.746,29.107,0.354,2.13,,
0,40.635,25.291,27.76,0.335,2.834,,
0,39.3,24.627,21.674,0.389,2.407,,
0,35.424,21.379,27.656,0.394,2.981,,
0,39.258,18.862,29.037,0.418,1.701,,
0,38.117,21.217,28.545,0.427,2.287,,
0,36.2,21.299,28.674,0.445,2.677,,
0,37.415,22.672,26.273,0.47,2.62,,
0,38.342,23.078,27.337,0.477,2.62,,
0.021,39.315,23.844,26.454,0.394,2.157,,
0.522,36.203,21.501,26.643,0.535,3.571,,
0.204,32.953,17.888,23.367,0.614,3.007,,
0,37.15,16.508,27.359,0.525,1.52,,
4.916,31.869,19.477,9.389,0.616,2.317,,
84.736,26.827,22.252,5.787,0.801,3.244,,
8.697,33.418,21.737,22.302,0.799,1.476,,
0,35.653,20.099,27.619,0.537,2.108,,
0,39.281,21.73,26.305,0.565,1.416,,
0.007,41.121,23.253,25.617,0.607,1.426,,
0,40.162,23.858,27.479,0.422,1.736,,
0,40.483,23.599,27.415,0.41,2.141,,
0,38.09,26.715,26.897,0.392,3.008,,
0,35.98,22.254,27.025,0.517,3.389,,
0,34.327,19.203,26.662,0.426,2.302,,
0,33.161,19.317,13.874,0.415,2.024,,
3.499,37.347,23.32,21.805,0.555,1.455,,
0,40.471,21.49,25.871,0.482,1.097,,
0.479,38.693,24.212,21.152,0.451,2.449,,
0.108,31.566,15.624,26.089,0.503,3.714,,
0,29.571,21.095,14.551,0.375,2.078,,
0,29.905,16.206,9.875,0.461,1.498,,
0,35.269,18.79,22.968,0.366,1.489,,
0,36.838,18.966,23.975,0.405,1.745,,
0,36.052,20.234,25.645,0.409,2.127,,
0,35.137,21.029,25.882,0.375,3.033,,
10.355,33.12,22.677,11.973,0.648,3.235,,
18.182,29.994,21.602,9.436,0.854,1.94,,
0.498,31.788,20.374,21.071,0.648,1.736,,
5.598,31.638,22.164,23.617,0.726,2.206,,
1.313,34.8,23.274,22.311,0.682,4.379,,
0.007,36.559,24.513,24.587,0.589,4.681,,
0.014,36.847,25.971,20.688,0.577,4.862,,
0,37.508,26.349,23.647,0.516,4.629,,
0,37.147,25.017,24.439,0.488,4.515,,
0.367,34.342,25.871,18.052,0.569,2.836,,
0,35.08,22.793,24.122,0.466,2.476,,
0,33.838,18.194,25.043,0.383,2.432,,
0,33.294,15.35,24.677,0.43,2.357,,
0,34.305,18.177,23.941,0.457,1.924,,
0,35.024,18.061,23.492,0.445,1.785,,
0,33.781,18.961,20.446,0.507,2.201,,
0.093,33.881,21.013,18.339,0.639,2.423,,
6.442,33.499,22.578,21.809,0.681,2.461,,
7.61,30.16,23.68,11.26,0.794,3.133,,
0,31.429,19.158,22.997,0.352,4.929,,
0,30.629,15.719,24.738,0.274,3.457,,
0,34.205,14.435,24.186,0.359,1.913,,
0,35.464,17.687,23.535,0.463,1.872,,
0,36.389,19.075,20.982,0.446,1.699,,
0,35.751,20.461,22.598,0.437,2.23,,
0.57,34.544,20.746,17.837,0.485,2.383,,
8.48,32.107,23.199,19.639,0.666,3.342,,
5.128,33.973,23.617,20.427,0.684,3.484,,
0,36.218,22.661,19.12,0.546,2.353,,
0,40.682,22.93,17.603,0.545,1.361,,
0,36.611,24.036,19.211,0.461,2.693,,
0,34.79,21.425,22.038,0.266,3.508,,
0.00E+00,33.038,18.743,22.107,0.338,3.267,,
0,33.039,20.552,21.734,0.532,3.222,,
0,32.181,19.651,17.274,0.506,3.025,,
0,36.453,20.189,19.781,0.504,2.286,,
0.096,30.189,20.307,17.732,0.675,3.851,,
8.605,29.188,18.82,20.077,0.701,3.237,,
1.219,32.691,18.403,20.541,0.658,2.784,,
0,32.459,17.761,20.878,0.371,2.263,,
0,29.798,20.407,16.927,0.33,2.812,,
0,34.469,19.15,20.383,0.338,2.07,,
0,31.366,17.843,18.145,0.43,2.777,,
1.361,32.791,20.02,16.257,0.485,3.231,,
2.808,26.614,16.238,7.674,0.623,3.26,,
0,32.791,16.24,16.892,0.418,1.816,,
35.05,22.244,17.125,3.648,0.862,2.197,,
1.162,28.163,15.537,16.857,0.757,2.492,,
0.148,27.66,18.131,7.161,0.54,3.045,,
0.542,28.878,21.73,11.405,0.807,3.148,,
0.513,30.044,19.742,17.6,0.765,3.221,,
8.438,24.707,16.951,2.577,0.858,4.004,,
30.588,18.755,16.007,1.376,0.95,3.548,,
12.861,23.581,17.873,9.167,0.889,2.233,,
2.295,22.389,13.588,15.536,0.75,3.756,,
0,26.468,14.183,18.753,0.507,2.813,,
3.62E-01,18.984,11.685,18.854,0.515,5.152,,
0,27.842,11.409,18.491,0.434,2.684,,
0,24.917,12.956,18.148,0.52,3.483,,
0,31.549,12.288,15.833,0.682,3.674,,
1.729,32.249,23.602,12.46,0.678,6.128,,
0,34.087,21.776,17.346,0.501,4.06,,
0,33.903,15.773,17.389,0.401,1.374,,
0,32.963,20.521,16.691,0.598,2.939,,
0.154,30.651,22.355,14.287,0.714,4.14,,
62.663,28.533,20.322,15.653,0.763,3.829,,
0.148,29.804,12.687,15.175,0.405,2.4,,
4.604,24.398,21.69,3.697,0.903,3.6,,
1.445,29.287,19.59,11.894,0.804,3.739,,
0.132,31.15,21.903,15.148,0.713,3.533,,
0.034,30.607,21.188,15.927,0.675,4.492,,
0,29.489,22.224,9.268,0.652,5.592,,
1.343,29.631,17.516,13.971,0.604,3.076,,
0.223,28.474,20.103,11.318,0.666,4.331,,
37.986,22.943,17.519,3.689,0.894,3.725,,
1.71,16.196,12.55,2.544,0.931,3.177,,
7.026,14.652,11.914,4.96,0.882,3.89,,
0.029,17.704,5.226,15.328,0.678,3.355,,
0,20.698,6.06,15.953,0.647,2.013,,
0,24.913,9.661,16.063,0.536,3.267,,
0,25.955,12.942,13.744,0.507,2.676,,
0,23.651,12.125,14.49,0.632,2.694,,
0,21.975,9.224,14.968,0.584,3.494,,
2.037,20.343,10.534,4.227,0.722,4.678,,
1.131,19.775,11.251,4.366,0.772,5.051,,
3.21E-01,12.821,7.922,8.468,0.708,4.177,,
0.621,14.313,9.47,8.633,0.758,3.551,,
1.832,13.421,8.776,4.138,0.812,3.264,,
1.978,14.779,12.039,1.764,0.914,3.682,,
2.613,18.471,13.723,2.957,0.926,3.849,,
10.096,19.368,16.13,1.555,0.892,3.899,,
6.053,18.434,14.688,8.393,0.912,2.189,,
0.681,17.299,12.182,3.956,0.899,1.778,,
1.943,18.806,12.615,4.069,0.941,2.6,,
3.073,17.207,14.899,2.188,0.93,3.082,,
19.53,16.454,15.394,1.667,0.954,2.438,,
9.819,19.319,15.269,1.601,0.962,2.227,,
1.608,17.83,6.564,2.934,0.857,6.099,,
0.014,14.19,2.001,12.693,0.765,2.759,,
1.387,16.604,7.834,2.615,0.853,6.601,,
4.013,18.013,10.526,11.389,0.754,6.818,,
0.00E+00,14.506,4.7,6.89,0.648,3.522,,
18.024,15.475,10.883,1.313,0.91,4.805,,
8.934,13.144,4.63,4.413,0.876,6.06,,
0.003,12.512,-0.532,13.074,0.726,2.557,,
0,14.528,2.86,13.335,0.734,3.01,,
0,14.533,2.595,12.625,0.769,2.137,,
0,15.774,2.673,11.746,0.713,2.023,,
9.179,16.307,9.917,2.714,0.892,4.157,,
0.597,20.681,15.061,4.285,0.923,4.726,,
24.415,18.206,8.372,12.255,0.738,3.85,,
0,18.583,7.869,10.66,0.699,3.501,,
0,19.18,9.276,12.412,0.717,4.124,,
0,16.128,9.958,12.887,0.512,5.84,,
0,15.55,4.463,12.515,0.525,2.884,,
0,20.21,9.038,12.434,0.608,4.647,,
0,15.205,5.478,12.686,0.467,6.813,,
0,6.439,-1.139,13.359,0.445,4.559,,
0,8.511,-3.113,13.237,0.4,2.975,,
0.218,11.917,1.051,7.49,0.714,2.263,,
0.014,14.935,1.863,12.176,0.795,1.54,,
0,16.162,5.351,12.022,0.661,3.426,,
0,10.888,5.126,12.611,0.547,3.791,,
0,18.264,3.94,12.765,0.52,6.869,,
0,19.949,10.112,9.908,0.616,6.131,,
2.465,12.976,-1.616,2.553,0.787,7.338,,
0.518,1.996,-6.44,11.942,0.42,5.831,,
0,-2.125,-10.503,12.732,0.827,4.366,,
0,6.839,-8.367,12.671,0.77,2.047,,
0,13.161,-1.934,12.648,0.596,2.105,,
0,14.246,1.258,12.681,0.663,3.366,,
0.692,13.057,6.187,4.774,0.747,4.487,,
1.117,16.572,10.49,2.471,0.918,4.965,,
1.267,20.431,15.327,6.115,0.867,6.724,,
1.207,20.353,16.831,2.875,0.866,5.394,,
1.356,19.675,16.211,1.772,0.892,4.804,,
21.983,18.563,17.701,0.7,0.927,4.102,,
32.09,19.978,17.155,0.869,0.949,5.328,,
2.889,19.803,17.934,1.893,0.937,4.561,,
6.329,19.222,3.822,0.957,0.915,6.073,,
0.299,2.741,-3.372,9.95,0.634,4.944,,
5.253,8.522,0.514,8.119,0.79,2.141,,
0,10.955,-0.933,12.724,0.834,1.768,,
0.189,18.101,5.607,9.191,0.895,4.317,,
1.454,19.855,15.151,5.456,0.931,5.279,,
0.106,21.35,16.631,7.948,0.856,6.832,,
2.266,20.135,16.953,1.858,0.854,7.986,,
18.807,18.86,2.471,12.034,0.715,6.409,,
0,11.174,0.19,13.62,0.721,3.251,,
0,9.602,0.254,13.659,0.753,3.307,,
0,4.836,-2.789,14.01,0.628,4.522,,
0,6.358,-2.59,12.805,0.637,2.722,,
0,8.018,-3.361,13.864,0.593,2.895,,
0.088,13.12,1.844,5.926,0.718,3.57,,
0.35,19.434,7.448,9.348,0.9,1.647,,
0,22.874,7.421,13.675,0.677,2.155,,
0,17.128,5.572,14.092,0.605,6.656,,
0,5.737,-4.054,14.839,0.422,4.11,,
0,13.33,-1.666,13.432,0.445,3.854,,
0,21.892,6.574,14.201,0.499,5.165,,
0,19.448,10.968,14.285,0.68,4.398,,
0.639,14.037,6.469,5.783,0.721,6.233,,
10.212,6.588,3.971,3.026,0.89,3.46,,
0.254,11.202,1.134,12.145,0.866,1.728,,
0.041,8.969,1.454,5.972,0.81,3.08,,
2.611,6.522,4.154,1.775,0.897,3.016,,
4.906,6.099,4.528,3.69,0.886,3.925,,
6.005,5.763,2.859,4.584,0.936,4.506,,
0.608,8.739,4.628,6.377,0.874,3.15,,
0.127,15.191,2.145,14.149,0.824,1.163,,
0.137,14.418,6.308,12.995,0.811,2.48,,
11.905,13.956,9.44,1.939,0.912,4.93,,
1.699,15.761,10.466,6.943,0.894,3.297,,
0.027,14.911,3.936,12.77,0.843,2.447,,
1.315,11.974,3.022,14.068,0.786,4.766,,
0,13.92,0.685,16.548,0.586,2.828,,
0,16.108,4.944,14.227,0.511,2.25,,
4.395,12.787,9.027,4.143,0.735,3.931,,
4.412,23.387,11.762,13.951,0.809,7.717,,
0,24.881,9.291,17.232,0.541,2.329,,
0,25.358,13.61,16.749,0.646,6.022,,
0.072,21.564,9.963,10.309,0.701,5.468,,
0.086,13.754,5.985,14.493,0.59,4.203,,
0.027,14.248,6.215,7.591,0.534,1.725,,
5.546,12.091,10.194,2.136,0.677,3.181,,
3.921,22.376,12.101,3.504,0.905,6.009,,
0.027,27.01,15.45,16.61,0.687,4.944,,
0,26.378,11.007,17.851,0.599,2.108,,
7.574,21.445,17.049,11.188,0.855,3.203,,
1.626,17.5,7.534,9.512,0.821,4.592,,
0,13.838,2.611,13.592,0.777,2.012,,
0.062,13.466,5.14,9.048,0.711,1.79,,
3.617,11.343,7.54,8.36,0.82,2.078,,
0.041,14.734,5.196,18.349,0.682,3.16,,
0,12.273,1.963,19.649,0.518,2.995,,
20.955,10.599,5.179,4.549,0.801,2.649,,
0.862,13.861,8.139,8.61,0.878,1.799,,
0.45,16.894,9.894,14.888,0.802,2.94,,
0.079,20.279,9.906,13.21,0.816,1.727,,
0,21.88,10.736,16.7,0.673,2.56,,
0.817,22.957,14.342,16.103,0.759,4.801,,
0,18.325,4.697,20.02,0.446,2.719,,
3.337,16.712,8.805,18.019,0.557,4.275,,
0,23.807,3.726,20.124,0.58,3.435,,
0,19.688,10.415,21.564,0.337,4.824,,
0,26.058,12.249,21.476,0.366,6.038,,
0.00E+00,22.469,10.37,19.215,0.6,6.738,,
0,16.589,3.438,21.113,0.505,4.426,,
0.591,13.567,7.013,5.741,0.498,4.472,,
1.263,9.869,3.169,10.168,0.672,4.335,,
0.007,15.48,-2.399,21.46,0.599,2.185,,
0,21.367,7.923,21.647,0.488,5.768,,
0,22.967,8.75,21.427,0.576,3.84,,
0,24.964,12.659,20.12,0.623,2.412,,
9.616,20.601,14.348,4.66,0.838,5.605,,
0.264,19.47,10.473,20.677,0.611,5.68,,
0,19.031,4.902,22.935,0.607,3.426,,
0.055,24.716,9.674,21.983,0.624,5.03,,
0.031,21.922,14.07,20.96,0.696,4.471,,
1.763,17.376,9.429,3.941,0.77,4.921,,
41.652,10.159,4.897,4.519,0.932,5.374,,
0.076,22.646,3.213,22.23,0.695,3.001,,
0.122,22.275,11.777,16.664,0.696,5.489,,
0.415,26.63,16.725,22.54,0.677,5.065,,
0.014,26.828,11.958,20.198,0.539,2.834,,
2.609,19.01,10.001,12.68,0.752,5.567,,
0,22.317,5.288,24.14,0.496,2.384,,
0,23.586,8.853,25.123,0.46,3.773,,
0.805,19.038,13.259,6.304,0.748,5.31,,
3.121,20.502,18.208,3.673,0.87,6.471,,
1.832,20.637,13.18,11.31,0.689,6.329,,
0.124,20.618,14.055,10.858,0.683,5.573,,
0,26.511,10.882,23.642,0.764,2.058,,
0,26.453,13.667,24.707,0.667,4.2,,
2.111,23.348,15.259,4.847,0.782,4.416,,
1.488,22.408,15.152,15.347,0.783,3.376,,
0,22.27,9.811,25.951,0.498,3.693,,
0,22.133,9.686,26.088,0.54,3.572,,
0,23.423,8.99,26.072,0.685,2.803,,
0,24.469,11.764,18.804,0.693,1.949,,
0,27.55,10.7,24.854,0.674,1.851,,
0,26.128,12.627,26.083,0.633,2.97,,
0.276,25.088,16.568,13.385,0.666,4.344,,
0.609,24.133,17.271,9.518,0.76,4.328,,
0.292,26.67,17.834,9.001,0.745,4.032,,
1.202,26.55,18.207,20.078,0.789,3.918,,
0,26.916,18.001,26.419,0.661,4.089,,
0,21.826,9.846,27.004,0.429,4.963,,
0,23.18,6.662,27.812,0.447,2.267,,
5.776,19.367,7.013,10.795,0.814,2.733,,
1.991,22.974,10.854,25.148,0.693,4.283,,
0,27.401,9.896,27.693,0.458,2.736,,
0,31.373,18.299,27.36,0.407,6.868,,
1.904,28.241,14.488,5.87,0.774,3.861,,
0.168,20.214,8.643,23.788,0.622,5.43,,
0,25.474,6.38,28.497,0.453,1.992,,
0.057,21.865,9.744,16.459,0.532,3.759,,
0.091,17.483,10.413,10.858,0.552,3.25,,
13.671,20.55,8.218,16.79,0.7,1.971,,
0.371,21.752,10.641,12.114,0.748,1.454,,
0,28.233,13.095,26.275,0.613,2.887,,
0.055,27.672,17.165,21.059,0.544,4.349,,
2.884,25.194,19.076,11.525,0.676,4.857,,
0.312,26.536,13.308,20.283,0.804,2.74,,
0,32.012,18.28,27.998,0.712,4.517,,
0,31.672,19.664,25.288,0.571,4.411,,
0.067,31.124,19.332,25.98,0.568,4.449,,
0.096,30.686,18.416,22.982,0.574,4.321,,
0.498,29.591,18.543,26.786,0.549,2.968,,
0,27.911,14.654,27.615,0.438,3.516,,
0,29.187,13.978,27.859,0.371,2.764,,
0,30.297,15.103,28.817,0.524,3.333,,
0,31.866,19.087,27.727,0.566,4.55,,
0,32.611,21.502,27.71,0.557,4.087,,
0,39.232,20.535,28.412,0.587,1.871,,
0,37.762,20.73,28.95,0.498,1.788,,
0,41.011,21.209,28.859,0.395,2.212,,
0,36.381,23.025,27.993,0.418,2.912,,
1.236,34.252,21.348,24.704,0.47,3.026,,
0.124,37.087,18.776,28.246,0.505,2.359,,
0.041,33.041,19.05,26.429,0.466,2.499,,
0.079,29.472,17,10.801,0.594,2.094,,
10.255,29.146,18.699,13.774,0.661,1.891,,
19.793,31.817,19.03,18.623,0.852,1.831,,
25.128,26.853,20.383,12.506,0.895,2.66,,
4.899,33.509,18.249,23.532,0.772,1.891,,
3.138,32.597,17.532,23.528,0.756,1.954,,
0,35.189,18.065,29.18,0.665,2.14,,
0,33.18,22.329,17.66,0.517,3.445,,
0.189,35.968,23.277,28.139,0.582,4.13,,
0.381,35.686,21.964,24.704,0.532,3.681,,
2.939,34.075,22.326,28.546,0.602,3.196,,
0.397,35.202,23.618,27.448,0.631,3.484,,
0,36.286,23.767,28.01,0.574,4.231,,
0,35.917,23.047,29.243,0.546,3.835,,
0,35.463,22.919,27.972,0.556,4.186,,
0,35.819,23.167,27.602,0.482,3.246,,
0,36.472,22.253,29.287,0.497,3.21,,
0,35.986,23.917,29.171,0.477,4.026,,
0,39.612,22.278,29.301,0.484,1.909,,
0,43.418,22.781,29.463,0.341,1.535,,
0,40.167,22.132,29.507,0.333,1.88,,
4.152,40.482,22.881,27.181,0.474,2.514,,
0.021,35.712,19.797,28.748,0.567,3.624,,
0,36.398,19.769,29.751,0.427,2.715,,
0,34.729,18.635,30.376,0.377,2.614,,
0,36.003,17.961,27.873,0.39,2.034,,
0,38.519,17.704,29.639,0.418,1.594,,
0,36.305,22.197,22.326,0.403,2.284,,
0,38.326,22.137,26.741,0.4,2.614,,
0,38.104,20.652,16.382,0.462,1.851,,
0,38.103,22.813,17.305,0.438,2.451,,
0,38.345,25.546,26.158,0.361,2.392,,
0,38.871,22.789,29.066,0.354,2.53,,
0,37.876,23.853,19.779,0.406,2.574,,
0,39.91,25.002,28.321,0.397,2.79,,
0,39.157,25.349,24.404,0.425,2.546,,
0,39.387,19.651,20.974,0.553,1.505,,
0,40.493,22.308,28.188,0.435,2.933,,
1.026,39.328,25.584,25.797,0.476,3.682,,
8.104,40.328,22.833,24.023,0.621,2.126,,
0.045,36.794,21.193,27.866,0.562,2.531,,
0,39.399,21.405,27.636,0.432,2.513,,
0,37.234,22.213,26.985,0.421,2.396,,
0,37.6,20.695,28.996,0.416,2.467,,
0.855,37.876,22.192,22.105,0.543,2.342,,
5.356,40.675,22.188,18.571,0.524,1.504,,
0.017,38.799,23.068,12.094,0.458,1.562,,
0,42.334,26.607,19.114,0.42,1.312,,
0,37.831,23.694,20.496,0.422,1.787,,
27.08,31.767,20.821,6.939,0.714,1.462,,
0.045,37.617,21.419,24.046,0.581,1.265,,
4.707,32.473,22.997,25.962,0.703,3.539,,
0.328,37.357,23.905,20.815,0.656,3.185,,
0,38.384,23.991,26.019,0.52,2.544,,
0,38.597,24.312,27.369,0.447,2.819,,
0,38.567,24.503,24.636,0.439,2.25,,
0.00E+00,43.976,25.521,27.488,0.425,1.977,,
0,38.932,25.088,27.659,0.403,2.443,,
0,38.892,25.539,27.1,0.431,2.669,,
0,37.48,25.307,24.882,0.433,3.253,,
0,38.462,26.282,25.919,0.397,3.766,,
3.737,37.997,24.078,21.219,0.541,2.728,,
0.014,30.524,21.341,13.969,0.675,2.553,,
0,38.214,16.117,26.965,0.556,1.231,,
0,36.796,18.852,28.211,0.379,2.15,,
0,38.374,19.857,28.2,0.287,2.099,,
0,39.463,25.054,27.416,0.387,2.081,,
0,40.409,23.64,27.29,0.334,1.888,,
1.284,39.221,23.667,25.039,0.446,2.15,,
2.534,39.905,23.656,19.429,0.461,1.886,,
0.182,37.979,23.39,11.302,0.52,1.494,,
0.227,36.696,21.766,15.017,0.491,1.487,,
0.021,38.929,24.3,13.654,0.427,1.897,,
3.751,40.524,21.542,19.315,0.523,0.719,,
2.913,35.975,22.544,17.301,0.64,1.172,,
0.024,33.56,20.863,22.199,0.572,2.656,,
0,38.217,23.622,25.925,0.53,3.232,,
0,38.394,23.908,26.577,0.413,3.64,,
0,38.131,25.799,25.933,0.424,3.658,,
1.566,37.512,24.065,22.191,0.492,2.909,,
5.967,37.464,23.197,23.325,0.638,2.829,,
0,39.092,23.495,21.703,0.511,1.265,,
2.201,39.068,23.537,24.09,0.599,1.989,,
0.312,39.212,26.3,22.844,0.491,3.382,,
0,39.21,26.697,24.514,0.416,3.562,,
0,40.276,26.729,25.258,0.422,3.12,,
0,44.862,25.155,25.235,0.348,1.549,,
0,44.159,24.589,23.466,0.357,1.428,,
0.051,43.045,26.313,22.406,0.367,1.795,,
0.003,42.308,28.015,20.876,0.37,2.115,,
0,39.646,26.629,19.843,0.425,2.49,,
0,41.389,26.116,22.3,0.423,2.344,,
0.058,46.411,25.97,17.883,0.375,1.572,,
0.477,37.26,23.884,21.815,0.453,1.764,,
0.172,36.059,25.059,17.985,0.457,3.724,,
0,37.555,21.107,23.702,0.36,2.125,,
0,40.391,20.068,25.025,0.278,1.624,,
0,38.613,22.567,18.892,0.306,2.087,,
0.561,37.234,23.38,23.287,0.381,2.327,,
0.129,37.211,21.891,22.531,0.362,2.466,,
0.161,37.021,21.896,22.993,0.323,3.053,,
0,35.321,20,24.282,0.243,2.946,,
0,34.877,21.307,15.836,0.45,2.548,,
0,34.884,20.865,22.881,0.376,2.772,,
0,35.232,18.275,23.801,0.368,2.262,,
0,35.874,18.874,23.569,0.373,2.27,,
0,35.324,20.896,14.857,0.431,2.562,,
0,34.725,23.013,15.421,0.575,3.212,,
0,34.958,22.528,17.403,0.451,2.934,,
0,36.904,23.904,21.086,0.563,3.88,,
2.635,37.669,26.375,19.345,0.542,3.503,,
0.007,36.605,26.218,18.693,0.442,4.189,,
9.317,31.807,19.093,6.227,0.774,2.164,,
0.022,37.938,16.647,20.778,0.553,1.803,,
0,38.129,24.292,21.922,0.521,3.458,,
0,38.501,26.265,21.819,0.439,2.99,,
0,39.368,24.173,21.842,0.397,2.059,,
0,40.197,24.4,21.481,0.352,1.779,,
0,40.079,23.41,20.945,0.36,1.852,,
0,37.266,23.862,20.553,0.389,3.417,,
4.151,33.356,24.616,8.452,0.543,7.588,,
3.703,38.259,23.05,19.358,0.585,5.222,,
0,37.993,23.443,21.093,0.353,2.524,,
0,37.37,24.192,20.324,0.574,2.93,,
0.01,40.849,24.521,20.063,0.616,2.649,,
2.08,33.623,16.59,14.31,0.482,4.43,,
0.01,26.209,15.229,13.689,0.518,2.036,,
0,33.271,19.863,19.477,0.539,3.342,,
0.34,33.571,22.169,18.543,0.603,3.739,,
0.051,34.74,23.353,17.942,0.646,3.123,,
0,33.423,21.874,16.269,0.58,2.946,,
0,35.623,21.525,18.078,0.544,2.291,,
1.075,30.054,15.729,7.772,0.6,4.846,,
2.88E-01,18.413,11.571,6.426,0.46,4.42,,
3.00E-03,17.951,14.293,3.357,0.311,2.259,,
0,26.565,8.775,18.188,0.391,1.703,,
2.771,19.937,13.208,4.488,0.58,3.154,,
0.11,23.752,16.896,3.891,0.565,2.069,,
0.532,30.571,16.857,16.898,0.579,1.653,,
0,30.171,14.846,16.093,0.597,1.724,,
0,30.34,16.297,18.107,0.421,2.221,,
0,32.811,13.508,16.228,0.381,1.349,,
0,30.709,14.642,17.713,0.347,1.462,,
0,33.038,17.242,18.065,0.411,2.182,,
0,34.146,19.332,17.952,0.398,2.967,,
0,32.402,19.726,17.715,0.383,4.069,,
0,30.065,20.932,17.483,0.446,4.953,,
0,23.994,13.103,17.71,0.455,3.392,,
0,25.911,10.587,17.279,0.506,2.307,,
0,15.59,9.069,9.962,0.456,4.297,,
0,17.39,3.815,16.924,0.427,3.41,,
0,21.021,3.258,17.911,0.39,1.876,,
0,23.484,6.422,17.578,0.331,2.809,,
0,23.747,9.04,11.676,0.383,2.458,,
0,24.152,7.859,16.468,0.428,2.249,,
0,19.964,7.435,8.972,0.41,2.616,,
0,26.581,12.317,13.43,0.399,3.664,,
